y,y (observed),out of bag mean,out of bag standard deviation,normalized residual
29.0,29.0,24.27,5.736320111452343,-0.8245704402996508
75.0,75.0,21.201904761904768,23.80869641747937,-2.2595985221013137
24.4,24.4,9.89,7.736700416413533,-1.8754765234565374
50.0,50.0,31.152499999999996,16.870399762835937,-1.1171934432472341
47.666666666666664,47.666666666666664,44.13260869565217,16.841787914532787,-0.20983864592932858
6.6,6.6,11.983999999999998,11.783775215665537,0.4568994147853757
45.0,45.0,45.119565217391305,21.832141074417795,0.005476568559343332
44.0,44.0,36.63769841269841,26.472854933295874,-0.27810757871988157
9.0,9.0,12.124482758620688,8.586423913117937,0.3638863850930129
30.0,30.0,24.130434782608695,8.148085931544053,-0.7203612316689239
44.0,44.0,50.60912698412697,17.157109375311514,0.38521214964318395
50.0,50.0,47.275,8.19071855030866,-0.3326936438192364
9.0,9.0,22.46818181818182,16.63322510787302,0.8097155981979052
42.0,42.0,35.52840909090909,15.807356438904645,-0.40940374401650104
11.0,11.0,14.252166666666666,11.767335098317371,0.27637240203448427
16.0,16.0,30.493229166666666,20.121634574541627,0.7202809052602439
1.1,1.1,31.374166666666667,20.464822531781454,1.4793271048234842
32.0,32.0,41.766666666666666,21.858898609323806,0.44680506741088694
16.0,16.0,12.000178571428568,11.984515973333231,-0.3337491007122392
12.0,12.0,22.986,16.364465568216193,0.6713326478157349
14.6,14.6,22.749537037037037,21.565371523719776,0.37789921810868654
38.0,38.0,36.3670202020202,18.851792307942535,-0.08662199176105935
16.0,16.0,20.632283950617282,13.571679546593204,0.34131987383831863
16.0,16.0,21.811842105263157,17.662079531090704,0.3290576341835922
8.0,8.0,54.29065656565656,27.092102086689195,1.7086402678365789
65.0,65.0,58.00246913580248,7.345775726178272,-0.9525925001031949
6.2,6.2,18.19121212121212,16.308139479278847,0.7352900149307761
60.0,60.0,27.678260869565218,23.275911044881955,-1.3886347592629193
1.925,1.925,38.321875000000006,17.012310236907098,2.1394434085171667
77.3,77.3,53.36754901960785,25.346680232065854,-0.9442045570179017
4.0,4.0,28.805882352941175,18.925923708905046,1.310682782752077
2.7,2.7,18.029533333333337,23.43331505610161,0.6541768971497613
52.225,52.225,31.057929292929284,23.048759929317256,-0.9183605006075363
75.0,75.0,27.901136363636365,25.807875871146766,-1.8249802452366959
66.66666666666667,66.66666666666667,28.798333333333336,14.917317833478952,-2.5385484009964174
30.0,30.0,36.55,19.712655658318802,0.33227385054209463
37.6,37.6,22.377500000000005,10.79344538884915,-1.4103466920513221
10.45,10.45,48.75,9.253377761660873,4.139029118500572
76.1,76.1,53.05251831501831,25.627204353672916,-0.8993365552836237
9.0,9.0,32.35,15.107596555515059,1.545580060613681
62.4,62.4,23.94493589743589,15.897727150485442,-2.4189032645078368
18.3,18.3,23.64583333333334,14.390092581104323,0.3714940194584272
17.7,17.7,24.42222222222222,15.938173028208855,0.42176868141189144
6.0,6.0,13.319545454545453,19.733237667224525,0.3709247097703935
8.44,8.44,9.894374999999998,6.852581441944216,0.21223753593030822
32.0,32.0,46.86106349206349,19.31880554931137,0.7692537436711876
17.925,17.925,23.00125,12.690385546786473,0.4000075475473189
6.0,6.0,5.472727272727273,5.705234173081503,-0.09241912098201178
24.015,24.015,22.416666666666668,18.36323052445069,-0.0870398773900457
62.5,62.5,50.363756613756614,13.649458635654504,-0.8891373431134942
17.0,17.0,26.78257575757576,19.36093351967427,0.505273970784253
13.0,13.0,21.179266666666667,10.652421326210819,0.7678316897343489
23.0,23.0,45.5013888888889,20.921101445732116,1.075535575756178
4.8,4.8,20.76533950617285,17.635099743482236,0.9053160877115813
56.0,56.0,35.73007246376811,23.694481459528173,-0.8554704001796511
1.0,1.0,15.912692307692307,16.6098431799201,0.8978225830404283
4.2,4.2,9.665000000000001,13.38822243615634,0.4081945923785355
37.0,37.0,46.96353021978022,14.593396100223888,0.6827423960367498
11.0,11.0,14.180303030303032,16.21864385111802,0.19608933148154675
46.0,46.0,18.808,12.2768386267258,-2.214902453861775
1.0,1.0,7.832352941176469,9.696740611805962,0.7046030428882415
8.6,8.6,15.680000000000001,11.335108357730043,0.6246080563642565
24.5,24.5,14.03608695652174,9.528640315639064,-1.0981538495376053
45.0,45.0,42.19924242424242,17.728814376238173,-0.1579777144889857
3.35,3.35,58.34610389610389,16.679366938634942,3.2972536726627606
16.5,16.5,18.594365079365087,13.076478888916352,0.16016276989826936
3.0,3.0,27.721875,22.581444954873906,1.094787116121376
1.5,1.5,20.49420289855072,20.423416082086057,0.9300208555811122
9.0,9.0,34.11666666666667,21.80749334226691,1.151744782055532
50.0,50.0,34.23529411764706,20.179675455036143,-0.7812170179584638
37.7,37.7,57.913144841269826,21.314807542890275,0.9483146775121636
12.1,12.1,17.317948717948717,17.240714681678448,0.30265269243703596
26.0,26.0,21.00657894736842,8.46067636720867,-0.5901917099659727
20.0,20.0,27.99807692307692,18.081240171897672,0.4423411694684381
21.9,21.9,28.041249999999998,15.282147468533344,0.4018577894661153
50.0,50.0,14.959523809523809,10.141848562363016,-3.455038396107926
19.78,19.78,42.95545751633986,19.97443809106606,1.1602557934636228
46.0,46.0,33.18684210526316,22.74302605015719,-0.5633884368104253
50.0,50.0,28.973051948051946,23.666257808492,-0.8884779428204784
5.0,5.0,8.545454545454545,10.759833919444388,0.32950829650329994
30.2,30.2,18.443055555555556,20.38999731080494,-0.5766035308996473
40.0,40.0,39.082425213675215,19.590513486479534,-0.046837709841452226
1.0,1.0,12.42388888888889,11.810967050716375,0.9672272253266503
31.7,31.7,21.00431034482759,11.22287219127416,-0.9530260590054979
5.0,5.0,31.612916666666663,22.24640489057851,1.196279434702611
30.0,30.0,20.78294871794872,18.03658271592421,-0.5110198216158592
