y,y (observed),out of bag mean,out of bag standard deviation,normalized residual
36.0,36.0,50.4969387755102,15.963240709074713,0.9081450965823654
35.6,35.6,21.378235294117648,19.558039982093717,-0.7271569502313643
35.0,35.0,40.905416666666675,16.819136421453106,0.35111295364333994
23.0,23.0,24.421739130434784,16.14502334021622,0.08806051874160642
50.0,50.0,49.6016129032258,19.204333208380206,-0.020744646140609366
38.0,38.0,21.277419354838713,12.35528792804709,-1.353475592195649
14.5,14.5,18.73194444444444,6.5294119947153,0.6481356128039772
16.0,16.0,31.95,15.02871942007726,1.0613013360733834
1.0,1.0,7.954999999999999,13.142848408382193,0.5291851342943488
13.0,13.0,23.135185185185183,14.525798103419673,0.6977368894311666
29.0,29.0,25.411538461538463,3.734630040373683,-0.9608613168287158
53.0,53.0,28.484374999999996,24.991698417870335,-0.9809507377245752
1.0,1.0,25.17795698924731,9.378684843339231,2.5779688083258887
2.0,2.0,13.900625,13.084877955645227,0.9094945356265777
19.0,19.0,31.902380952380955,15.12189204589224,0.853225304956849
28.0,28.0,47.65185185185187,12.284672137084879,1.5997050334397616
6.4,6.4,23.841111111111115,23.62084190333237,0.7383780469167174
13.8,13.8,14.866249999999996,9.516494593853283,0.11204230607020858
38.0,38.0,25.032916666666665,18.650563688687722,-0.6952649555143668
5.0,5.0,26.463636363636365,16.376130872024145,1.3106659034035544
27.39,27.39,48.8102380952381,16.1081060568137,1.3297800510928084
20.3,20.3,58.25599999999999,16.44206729956222,2.308468838405168
31.285714285714285,31.285714285714285,37.74861111111111,21.436847181317578,0.3014854176424462
15.0,15.0,22.014166666666668,20.01886125125756,0.35037790504822275
15.0,15.0,20.46127450980392,14.519187179879566,0.37614189018597816
6.2,6.2,18.28985507246377,15.493623435134808,0.7803116632515845
3.35,3.35,53.20428571428572,9.16167805538635,5.441610741274116
9.0,9.0,25.788928571428574,8.775147287688961,1.913236099749858
50.0,50.0,37.00322580645162,16.68229568276836,-0.7790758802442963
10.0,10.0,14.818571428571428,16.778100096767297,0.28719410426570535
31.7,31.7,30.467200000000012,13.791752523398424,-0.08938675472232246
66.66666666666667,66.66666666666667,25.208214285714284,12.468820388405108,-3.3249698920601225
27.0,27.0,21.37608695652174,17.70287354412745,-0.31768362517303717
55.0,55.0,42.64083333333333,20.38314517046449,-0.6063424738089636
32.0,32.0,20.638,14.777412944535769,-0.7688761248430372
51.0,51.0,35.87238095238095,21.11501698263278,-0.7164388766564384
44.0,44.0,31.535416666666666,27.212403178980026,-0.45804787072100595
50.2,50.2,43.14655172413795,13.577475642680652,-0.5194962938242814
63.0,63.0,29.097368421052632,18.01996172215236,-1.8813930962611352
16.0,16.0,21.715217391304346,20.195563389824287,0.2829937091125672
62.4,62.4,42.13846153846154,15.337334843768986,-1.3210599278120345
26.0,26.0,23.213541666666668,8.967334982805125,-0.3107342748627512
20.0,20.0,22.900000000000002,9.307822277823936,0.3115658973108358
35.0,35.0,53.27724137931035,13.560399711384335,1.3478394271789857
24.7,24.7,26.616034482758614,14.590863296898112,0.13131741719257606
16.5,16.5,11.203333333333331,13.64956788082807,-0.38804647245326124
3.0,3.0,18.952916666666667,16.55912948750803,0.9633910211706067
58.0,58.0,47.023,13.757861237610058,-0.7978711087732168
32.0,32.0,42.366106442577035,21.431545205847794,0.48368451005336505
12.3,12.3,21.528000000000002,12.417501342191725,0.7431446750599854
33.0,33.0,22.079347826086956,15.752778709019434,-0.6932524334681538
77.3,77.3,42.42723214285714,16.11946997725091,-2.163394200079662
19.55,19.55,42.053086419753086,18.413703228936743,1.2220836916927151
50.2,50.2,41.51666666666667,15.047053975224964,-0.5770786326433383
44.0,44.0,36.873333333333335,27.349199182177763,-0.2605804513395329
50.0,50.0,16.258684210526315,13.839473119597804,-2.4380491582221637
20.0,20.0,16.13842105263158,4.167925494052961,-0.926499034802409
5.0,5.0,14.041666666666666,13.346483551423042,0.6774568471035666
14.7,14.7,22.03095238095238,15.386052744210229,0.47646738918862863
1.5,1.5,11.756923076923076,13.461503562152563,0.7619448325045008
24.0,24.0,9.93846153846154,10.457306610139227,-1.3446615831178395
28.0,28.0,26.941176470588236,3.8482234250900462,-0.2751460641573816
1.7,1.7,13.165217391304346,9.350819540925626,1.2261189878731655
3.15,3.15,13.768333333333333,14.04745915899133,0.7558899593978798
21.0,21.0,15.316590909090907,14.150460062045067,-0.4016412940631776
53.45,53.45,76.7454861111111,9.603796985612595,2.425653743619317
40.0,40.0,40.89195402298851,14.556637211885358,0.06127473055797771
23.0,23.0,18.87782608695652,7.664086232980501,-0.5378558888474823
4.8,4.8,27.65714285714286,15.39777853047216,1.4844441886151718
5.79,5.79,11.939655172413792,15.071828790532786,0.4080231575000795
60.0,60.0,30.995424430641823,19.69798918826489,-1.4724637775026144
20.0,20.0,37.81984126984127,14.620189255356234,1.2188516139291983
30.0,30.0,19.095999999999993,11.77116816632912,-0.9263311717175524
