y,y (observed),out of bag mean,out of bag standard deviation,normalized residual
46.0,46.0,26.89761904761905,13.539391383944077,-1.410874418995956
50.0,50.0,42.57539886039886,16.08925896790558,-0.4614632130921338
4.0,4.0,11.016666666666667,7.773200567258221,0.9026740794804424
12.6,12.6,23.08833333333334,16.805677699550724,0.624094637588684
16.7,16.7,17.811309523809523,6.648622995802479,0.16714882532986677
15.7,15.7,23.981159420289856,9.90533896486049,0.8360298874846723
14.6,14.6,18.92884615384616,27.953855451715143,0.15485685548182793
46.2,46.2,33.2014040760337,20.851464400999,-0.6233900734254204
37.6,37.6,12.57095238095238,13.63784876905515,-1.835263613997508
13.8,13.8,17.687272727272727,16.008187245108637,0.24283028851130523
1.0,1.0,15.75820105820106,11.653463736053018,1.2664218461111034
20.8,20.8,14.590909090909092,6.188769328458268,-1.0032836222444412
47.0,47.0,43.07151675485008,19.05601159224842,-0.20615453690991367
16.0,16.0,21.704090909090908,18.495528071888316,0.30840378749502473
58.0,58.0,43.25800976800976,20.004479850800376,-0.7369344437816222
50.0,50.0,30.616111111111106,23.225672190333057,-0.8345889294414832
0.8,0.8,11.980799999999997,7.170610399401157,1.5592535889181405
70.0,70.0,32.897158289241624,15.400900564242496,-2.409134553917127
52.225,52.225,27.274561403508773,20.827632085395603,-1.197948883204373
50.2,50.2,34.08518518518519,9.912800726011708,-1.625657093310541
28.0,28.0,49.595454545454565,3.042630014082786,7.097627527993938
10.4,10.4,11.629310344827585,10.778294302848561,0.11405425666496177
4.8,4.8,31.157500000000006,30.028553407329532,0.8777479102129017
50.0,50.0,34.982352941176465,18.01478508385951,-0.8336289880182203
1.925,1.925,28.614814814814817,22.78113176265535,1.1715754552004696
55.0,55.0,35.9165,20.743016840170068,-0.9199963605604217
59.5,59.5,36.27656164822831,5.839732938258491,-3.9767980141053028
9.0,9.0,35.36,17.933837467641705,1.4698471561126696
17.0,17.0,29.294827586206896,31.653865552780395,0.388414728232993
23.0,23.0,36.99375,24.188825760393303,0.5785212617849897
28.566666666666666,28.566666666666666,15.074090909090906,14.917471271438703,-0.9044814306704195
30.571428571428573,30.571428571428573,40.21818181818182,15.18064671323441,0.6354639185656864
39.57142857142857,39.57142857142857,36.795370370370364,21.317811527431427,-0.1302224760494771
30.0,30.0,27.425,19.41854630182678,-0.1326051888733689
5.0,5.0,22.54166666666667,25.155428434239496,0.6973312624161233
36.0,36.0,42.34,22.380180964415814,0.2832863599307136
50.0,50.0,50.0,0.0,NaN
9.98,9.98,14.736999999999995,12.905353683034438,0.36860671290656793
53.0,53.0,24.202571428571424,14.152112303577201,-2.0348502014183074
31.0,31.0,7.815673076923075,3.8695299170372306,-5.991509930185108
16.0,16.0,7.055208333333334,9.541562341211836,-0.9374556646800281
9.0,9.0,32.640740740740746,21.374828101139816,1.1060084613957715
53.0,53.0,33.63695652173914,23.40174802810147,-0.8274186806476671
12.0,12.0,28.031702898550723,16.44325386769498,0.97497143981017
20.0,20.0,25.917391304347827,6.795362869026135,0.8707984280456633
15.0,15.0,8.3592,7.28221230121726,-0.9119206808746781
31.285714285714285,31.285714285714285,46.81347953216374,13.714822894483536,1.1321885354199603
10.45,10.45,40.221428571428575,19.44364355580699,1.5311651072999184
50.0,50.0,42.931481481481484,18.909995058312763,-0.37379800982080225
14.2,14.2,31.65769230769231,17.451256071169734,1.0003688122216723
1.0,1.0,40.153333333333336,28.02117703761031,1.3972765412666759
8.0,8.0,19.314285714285717,18.696370923638785,0.605159459046701
98.0,98.0,28.11813186813186,21.97731504192719,-3.1797272778112844
45.0,45.0,17.988888888888894,23.427898118619392,-1.1529464134746235
63.0,63.0,42.778571428571425,24.989817690106253,-0.8091867184543112
17.0,17.0,37.612500000000004,19.51669747327037,1.056146923844591
17.7,17.7,20.4,8.967250356010387,0.3010956416746297
50.0,50.0,10.672499999999998,4.840331518659266,-8.124960004990198
5.0,5.0,9.74047619047619,10.206488365834,0.4644571198792361
16.8,16.8,16.93846153846154,13.326907425898238,0.010389622591094544
50.0,50.0,47.91842105263158,9.073392274580717,-0.22941573387056172
10.02,10.02,11.082368421052628,5.636866093559891,0.18846791877252192
9.1,9.1,46.588235294117645,15.72044378957466,2.3846804705970674
5.0,5.0,21.599565217391305,12.903600793527954,1.2864289187958398
32.46037037037037,32.46037037037037,53.87410714285714,9.420810974739313,2.2730247777930095
49.6,49.6,43.59545454545455,31.533251191970848,-0.19041948506960035
4.2,4.2,12.600652173913044,15.106480721286765,0.5560959120065312
9.325,9.325,9.479130434782608,13.330348802994097,0.011562370727162789
32.0,32.0,54.525850340136046,30.050872722919962,0.7495905542522051
24.4,24.4,11.538571428571428,7.795856746861271,-1.6497774380739838
61.0,61.0,43.736875,21.14405250300897,-0.8164529953538149
51.1,51.1,43.260912698412696,18.289597903314313,-0.4286090565264292
7.9,7.9,26.83028571428571,17.27732791446483,1.095672074293213
2.0,2.0,19.29310344827586,11.929253689818955,1.4496383342936778
50.2,50.2,54.62173913043479,14.96126685574633,0.29554576982473135
35.6,35.6,11.722954545454543,11.173342495495474,-2.1369653229704073
3.35,3.35,21.760416666666664,17.5590894479938,1.0484835629543496
21.5,21.5,31.82037654320987,10.790459229474113,0.9564353401215574
65.75,65.75,48.70995590828925,14.318192549305548,-1.1900974255676715
31.9,31.9,30.75075,17.05789709651407,-0.06737348651463362
43.0,43.0,48.90241481481481,19.254975670060396,0.3065397181463329
30.0,30.0,25.504347826086953,6.479862390575165,-0.6937882169306383
17.3,17.3,13.117857142857144,19.42081841299918,-0.21534328616880383
11.0,11.0,20.476984126984128,13.704584062955881,0.6915192816833348
16.5,16.5,13.610227272727274,6.648749699374694,-0.43463400758559245
11.85,11.85,14.598999999999998,8.73229812399438,0.31480830830161066
14.5,14.5,25.604201680672272,8.945286874265419,1.241346626078344
3.4,3.4,17.26440092165899,18.92874610170688,0.7324521575366675
6.5,6.5,50.372645502645504,22.932494699449926,1.9131213624001344
77.3,77.3,48.07790545203589,14.245794668235279,-2.0512786565092362
1.0,1.0,11.518518518518519,14.979422732972903,0.7021978554196896
29.6,29.6,25.89266666666667,19.786624550718876,-0.1873656279185142
75.0,75.0,37.960072751322755,15.234821989859018,-2.4312674787623174
9.5,9.5,17.375000000000004,11.733758432681396,0.6711404572695306
50.0,50.0,35.85178571428572,13.867905140626613,-1.0202127965431846
51.0,51.0,41.28370701058201,15.456661560245925,-0.6286152382612817
11.0,11.0,17.477777777777778,18.40628267277414,0.3519329727212902
29.0,29.0,25.458333333333332,3.840568207662259,-0.9221725732147505
21.9,21.9,42.57103174603174,20.13262039067074,1.026743232868509
26.0,26.0,19.564,12.134347942926311,-0.5303952079066474
2.0,2.0,19.9,27.86756273217266,0.6423238433885261
9.0,9.0,49.53197278911565,29.793866272172878,1.3604133286646332
52.0,52.0,28.326666666666675,15.680686194813985,-1.509712842870532
1.0,1.0,5.747142857142857,2.6194441835412006,1.8122710485570424
6.4,6.4,30.782857142857146,19.33129125093747,1.261315492397576
5.0,5.0,10.895,11.18012687057286,0.5272748751640907
6.0,6.0,5.59,4.923054607321217,-0.08328162750627979
27.39,27.39,40.993237865194395,18.61086765120856,0.7309298051083084
65.0,65.0,56.60969907407407,13.405597300346141,-0.6258804242694419
40.3,40.3,29.37961038961038,15.400592596361655,-0.7090889225242882
4.0,4.0,12.7196,15.71067537270969,0.5550111496254595
38.0,38.0,17.918333333333333,12.371191172013015,-1.6232605565175353
5.79,5.79,21.898717948717948,12.431274112832364,1.2958219569858482
53.45,53.45,56.12063492063493,18.381720931378894,0.145287534861655
18.8,18.8,49.14209126984128,15.744494927039721,1.927155581074343
10.0,10.0,22.886904761904763,20.042619618963887,0.6429750704699029
1.0,1.0,13.236363636363636,6.085231572425432,2.0108295782549006
32.6,32.6,15.549999999999999,10.37435818218687,-1.6434751625672075
60.0,60.0,51.97423001949318,20.347340814952656,-0.39443827345777405
21.0,21.0,17.835600000000003,17.916856781161886,-0.17661580034100097
13.0,13.0,19.986206896551725,13.555250014502313,0.5153875353886807
3.0,3.0,16.20738095238095,13.13604529113129,1.00543052796094
23.0,23.0,23.077419354838714,6.929872999193147,0.011171828812407946
5.0,5.0,11.795322580645164,13.838653410856367,0.49103929254520257
16.0,16.0,27.039938556067586,20.341074670917205,0.5427411645979558
60.0,60.0,43.323584656084655,21.877700464763347,-0.7622563153186371
26.0,26.0,24.680303030303026,5.775533682854713,-0.2284978397086723
44.0,44.0,33.49761904761905,15.962135023564356,-0.6579559023198742
