y,y (observed),out of bag mean,out of bag standard deviation,normalized residual
1.0,1.0,26.16785714285714,19.80948245760336,1.270495440591236
12.1,12.1,10.177941176470588,8.77944101630756,-0.2189272437686229
20.8,20.8,20.915217391304342,14.177298072355361,0.008126893482546318
33.0,33.0,13.924999999999999,14.459563897131828,-1.3191960791973598
1.5,1.5,3.526923076923077,9.493937336734751,0.2134965720787237
21.6,21.6,23.215000000000003,21.633247560179218,0.07465360878006902
55.0,55.0,39.71035714285714,19.198955504410062,-0.7963788891343999
32.6,32.6,19.649166666666662,11.012821348681321,-1.1759777920018721
4.8,4.8,52.322668650793645,20.013870970858928,2.374486610810509
15.5,15.5,17.696666666666665,10.722893046846902,0.2048576496165465
4.0,4.0,22.751666666666665,12.391009246422486,1.5133284378817342
19.0,19.0,32.63638888888889,18.30206195114293,0.7450739116330726
4.2,4.2,7.2592307692307685,10.53295093431159,0.29044384506389165
15.0,15.0,26.52948717948718,20.367182921821566,0.5660815844656845
12.3,12.3,31.815708812260535,16.671045064370855,1.1706349984002657
23.0,23.0,20.94452380952381,10.843749985895736,-0.18955400052101054
37.6,37.6,23.37458333333333,12.512652024587183,-1.1368826239804264
9.0,9.0,14.499074074074075,10.230597211404342,0.5375125186185707
8.0,8.0,62.18151260504202,22.64073658654401,2.393098492972333
28.0,28.0,53.09473684210527,16.90632602457207,1.4843400515068716
31.285714285714285,31.285714285714285,65.161,25.12476583638807,1.3482826441002809
2.0,2.0,17.136206896551727,17.254113880834563,0.8772520571667634
60.0,60.0,49.91924812030076,23.27088398184938,-0.4331916177985305
45.0,45.0,37.34429824561404,22.17382334565089,-0.3452585345813863
30.0,30.0,25.785714285714285,8.116545255113587,-0.5192216123763531
1.5,1.5,6.177777777777778,13.366586738043525,0.34996052989833565
19.78,19.78,51.33708333333334,20.107675201095567,1.569404867431614
17.7,17.7,25.666666666666668,16.40788958335929,0.4855387785365389
44.0,44.0,50.553830227743276,21.57867425279674,0.30371792775424356
44.0,44.0,19.2,22.54259126747925,-1.1001397180002714
31.7,31.7,26.616000000000007,15.8663606413065,-0.320426348230375
98.0,98.0,47.983999999999995,22.655483086636863,-2.2076774884355257
10.0,10.0,34.24285714285714,15.69205440433379,1.5449128914670225
16.7,16.7,27.38869565217392,9.239068874940228,1.1569018260233577
37.0,37.0,36.36933333333334,31.06451458926514,-0.020301835551121094
46.0,46.0,33.1775,15.33735851023339,-0.8360305323400097
32.0,32.0,27.985000000000003,15.738463611233003,-0.2551074932838027
15.7,15.7,23.706250000000004,14.774344317092384,0.5419022210506902
20.0,20.0,16.636842105263156,17.183332057106835,-0.1957221034639716
2.7,2.7,11.534126984126981,16.439311350295597,0.5373781660244628
5.8,5.8,38.16147186147186,21.227145469966832,1.5245324392419322
55.0,55.0,34.01172413793103,18.609521001927543,-1.127824615147001
20.0,20.0,30.29444444444444,18.579167062006544,0.5540853586217037
9.0,9.0,42.10526315789474,18.444796727418534,1.7948293845213892
63.0,63.0,33.275,16.5652136825284,-1.7944229739306918
16.0,16.0,28.26540229885057,19.020746472211687,0.6448433723024319
29.6,29.6,35.515789473684215,21.41474733702856,0.27624838998007384
2.0,2.0,10.657142857142857,7.234302473295698,1.1966796922162644
70.0,70.0,33.09285714285714,12.997034663834288,-2.839658723065588
31.0,31.0,21.554545454545455,15.444700964369233,-0.611566035965676
12.7,12.7,13.490333333333338,6.201691917830015,0.12743834163401616
52.225,52.225,47.202991071428556,30.398514078449068,-0.16520573721502338
53.0,53.0,39.917391304347824,19.326674975604266,-0.6769197863660527
27.0,27.0,17.329545454545453,12.418176569342188,-0.778733857700882
10.45,10.45,26.84499999999999,21.488588770983103,0.762963085883928
75.0,75.0,28.253896103896103,27.35650677998679,-1.7087745987474527
3.0,3.0,22.782857142857146,19.24573125211332,1.0279088325461703
